id_municipio;uf;municipio;longitude;latitude;codigo_ibge
3996;RS;CIDREIRA;-50,233747;-30,160386;
298;BA;CIPÓ;-38,517942;-11,103172;
1523;MG;CIPOTÂNEA;-43,362904;-20,902598;
3997;RS;CIRÍACO;-51,874143;-28,341913;
1524;MG;CLARAVAL;-47,276828;-20,397011;311640
1525;MG;CLARO DOS POÇÕES;-44,206097;-17,08203;
2302;MT;CLÁUDIA;-54,883476;-11,5075;510305
1526;MG;CLÁUDIO;-44,767332;-20,443672;311660
4866;SP;CLEMENTINA;-50,452476;-21,560447;351190
3250;PR;CLEVELÂNDIA;-52,350794;-26,404288;
299;BA;COARACI;-39,555609;-14,636996;
144;AM;COARI;-63,144091;-4,094121;130120
3007;PI;COCAL;-41,554623;-3,472792;
3008;PI;COCAL DE TELHA;-41,958668;-4,557098;
4430;SC;COCAL DO SUL;-49,333536;-28,598569;
3009;PI;COCAL DOS ALVES;-41,440197;-3,620471;
2303;MT;COCALINHO;-51,00015;-14,390339;510310
949;GO;COCALZINHO DE GOIÁS;-48,774742;-15,791438;520551
300;BA;COCOS;-44,53522;-14,18136;
145;AM;CODAJÁS;-62,065787;-3,830528;
1185;MA;CODÓ;-43,892354;-4,455623;210330
1186;MA;COELHO NETO;-43,01078;-4,252454;
1527;MG;COIMBRA;-42,800807;-20,853505;
44;AL;COITÉ DO NÓIA;-36,584493;-9,633484;270200
3010;PI;COIVARAS;-42,207951;-5,092242;
2438;PA;COLARES;-48,280254;-0,936423;
825;ES;COLATINA;-40,626898;-19,549316;
2304;MT;COLÍDER;-55,460981;-10,813453;510320
4867;SP;COLINA;-48,53867;-20,711443;351200
1187;MA;COLINAS;-44,254345;-6,031986;
3998;RS;COLINAS;-51,855564;-29,394781;
950;GO;COLINAS DO SUL;-48,075988;-14,152816;520552
5414;TO;COLINAS DO TOCANTINS;-48,475728;-8,05764;170550
5415;TO;COLMÉIA;-48,763753;-8,724627;171670
2305;MT;COLNIZA;-59,225189;-9,461207;510325
4868;SP;COLÔMBIA;-48,686468;-20,176771;351210
3251;PR;COLOMBO;-49,22616;-25,292487;410580
3011;PI;COLÔNIA DO GURGUÉIA;-43,793999;-8,183697;
3012;PI;COLÔNIA DO PIAUÍ;-42,175555;-7,226512;
45;AL;COLÔNIA LEOPOLDINA;-35,721414;-8,918058;270210
3252;PR;COLORADO;-51,974301;-22,837422;410590
3999;RS;COLORADO;-52,99282;-28,525842;410590
3844;RO;COLORADO DO OESTE;-60,545428;-13,117431;110006
1528;MG;COLUNA;-42,835185;-18,23108;
5416;TO;COMBINADO;-46,538775;-12,791717;170555
1529;MG;COMENDADOR GOMES;-49,078894;-19,697342;
3592;RJ;COMENDADOR LEVY GASPARIAN;-43,214018;-22,040425;
1530;MG;COMERCINHO;-41,794536;-16,296258;
2306;MT;COMODORO;-59,784751;-13,661436;510330
2602;PB;CONCEIÇÃO;-38,501437;-7,551063;
1531;MG;CONCEIÇÃO DA APARECIDA;-46,20491;-21,096024;311710
826;ES;CONCEIÇÃO DA BARRA;-39,736199;-18,588306;
1532;MG;CONCEIÇÃO DA BARRA DE MINAS;-44,472901;-21,131558;
301;BA;CONCEIÇÃO DA FEIRA;-38,997823;-12,507835;
1533;MG;CONCEIÇÃO DAS ALAGOAS;-48,38394;-19,917155;311730
1534;MG;CONCEIÇÃO DAS PEDRAS;-45,456238;-22,157647;
1535;MG;CONCEIÇÃO DE IPANEMA;-41,690756;-19,932584;
3593;RJ;CONCEIÇÃO DE MACABU;-41,871878;-22,08337;
302;BA;CONCEIÇÃO DO ALMEIDA;-39,171466;-12,783579;290830
2439;PA;CONCEIÇÃO DO ARAGUAIA;-49,268913;-8,261356;150270
3013;PI;CONCEIÇÃO DO CANINDÉ;-41,594193;-7,876378;
827;ES;CONCEIÇÃO DO CASTELO;-41,24173;-20,363897;
303;BA;CONCEIÇÃO DO COITÉ;-39,280827;-11,559953;290840
304;BA;CONCEIÇÃO DO JACUÍPE;-38,768433;-12,326831;290850
1188;MA;CONCEIÇÃO DO LAGO-AÇU;-44,889531;-3,851417;
1536;MG;CONCEIÇÃO DO MATO DENTRO;-43,422082;-19,03441;311750
1537;MG;CONCEIÇÃO DO PARÁ;-44,894511;-19,745599;
1538;MG;CONCEIÇÃO DO RIO VERDE;-45,08703;-21,877836;
5417;TO;CONCEIÇÃO DO TOCANTINS;-47,295103;-12,220874;
1539;MG;CONCEIÇÃO DOS OUROS;-45,799599;-22,407845;
4869;SP;CONCHAL;-47,172927;-22,337512;351220
4870;SP;CONCHAS;-48,013391;-23,01543;351230
4431;SC;CONCÓRDIA;-52,025962;-27,233461;420430
2440;PA;CONCÓRDIA DO PARÁ;-47,942204;-1,992375;
2603;PB;CONDADO;-37,606036;-6,898312;260460
2817;PE;CONDADO;-35,09994;-7,587868;260460
305;BA;CONDE;-37,613094;-11,817937;250460
2604;PB;CONDE;-34,899876;-7,257464;250460
306;BA;CONDEÚBA;-41,971829;-14,902227;290870
4000;RS;CONDOR;-53,490545;-28,207533;
1540;MG;CÔNEGO MARINHO;-44,418059;-15,289172;311783
1541;MG;CONFINS;-43,993148;-19,628183;
2307;MT;CONFRESA;-51,569873;-10,643695;510335
2605;PB;CONGO;-36,658059;-7,790782;250470
1542;MG;CONGONHAL;-46,043031;-22,148753;
1543;MG;CONGONHAS;-43,851012;-20,495844;311800
1544;MG;CONGONHAS DO NORTE;-43,67672;-18,802053;
3253;PR;CONGONHINHAS;-50,556872;-23,54931;
1545;MG;CONQUISTA;-47,549196;-19,931182;311820
5661;MT;CONQUISTA D`OESTE;-59,547973;-14,537072;510336
1546;MG;CONSELHEIRO LAFAIETE;-43,784609;-20,663445;311830
3254;PR;CONSELHEIRO MAIRINCK;-50,170803;-23,626382;
1547;MG;CONSELHEIRO PENA;-41,473554;-19,178914;311840
1548;MG;CONSOLAÇÃO;-45,925459;-22,54929;
4001;RS;CONSTANTINA;-52,993799;-27,731974;
1549;MG;CONTAGEM;-44,05392;-19,932079;311860
3255;PR;CONTENDA;-49,535044;-25,678811;
307;BA;CONTENDAS DO SINCORÁ;-41,047953;-13,75369;
1550;MG;COQUEIRAL;-45,436568;-21,185757;
5650;RS;COQUEIRO BAIXO;-52,094158;-29,180163;
46;AL;COQUEIRO SECO;-35,799377;-9,637147;
4002;RS;COQUEIROS DO SUL;-52,784221;-28,119421;
1551;MG;CORAÇÃO DE JESUS;-44,363517;-16,684067;
308;BA;CORAÇÃO DE MARIA;-38,748654;-12,233332;
3256;PR;CORBÉLIA;-53,300576;-24,797122;410630
3594;RJ;CORDEIRO;-42,364834;-22,026726;
4871;SP;CORDEIRÓPOLIS;-47,451886;-22,477778;351240
309;BA;CORDEIROS;-41,930796;-15,035641;
4432;SC;CORDILHEIRA ALTA;-52,605582;-26,984403;420435
1552;MG;CORDISBURGO;-44,322415;-19,122393;311890
1553;MG;CORDISLÂNDIA;-45,699879;-21,789099;
668;CE;COREAÚ;-40,658656;-3,541496;230400
2606;PB;COREMAS;-37,934638;-7,007124;250480
2220;MS;CORGUINHO;-54,828074;-19,824281;
310;BA;CORIBE;-44,458593;-13,823216;290910
1554;MG;CORINTO;-44,454181;-18,368967;311910
3257;PR;CORNÉLIO PROCÓPIO;-50,64977;-23,182911;410640
1555;MG;COROACI;-42,279099;-18,61557;311920
4872;SP;COROADOS;-50,285937;-21,352082;351250
1189;MA;COROATÁ;-44,124414;-4,134422;
1556;MG;COROMANDEL;-47,193348;-18,473364;311930
4003;RS;CORONEL BARROS;-54,068621;-28,392148;
4004;RS;CORONEL BICACO;-53,702164;-27,719699;
3258;PR;CORONEL DOMINGOS SOARES;-52,03565;-26,227684;
3694;RN;CORONEL EZEQUIEL;-36,222346;-6,374801;240280
1557;MG;CORONEL FABRICIANO;-42,627585;-19,517879;311940
4433;SC;CORONEL FREITAS;-52,701122;-26,905713;420440
3695;RN;CORONEL JOÃO PESSOA;-38,44415;-6,249736;
311;BA;CORONEL JOÃO SÁ;-37,919825;-10,2847;
3014;PI;CORONEL JOSÉ DIAS;-42,523195;-8,813971;
4873;SP;CORONEL MACEDO;-49,309966;-23,626143;
4434;SC;CORONEL MARTINS;-52,669361;-26,511043;
1558;MG;CORONEL MURTA;-42,183952;-16,614847;
1559;MG;CORONEL PACHECO;-43,255989;-21,589751;
5653;RS;CORONEL PILAR;-51,684731;-29,269476;
2221;MS;CORONEL SAPUCAIA;-55,527811;-23,272407;500315
3259;PR;CORONEL VIVIDA;-52,564054;-25,976686;410650
1560;MG;CORONEL XAVIER CHAVES;-44,2206;-21,027724;
1561;MG;CÓRREGO DANTA;-45,903228;-19,819775;
1562;MG;CÓRREGO DO BOM JESUS;-46,024113;-22,626882;
951;GO;CÓRREGO DO OURO;-50,550301;-16,291774;520570
1563;MG;CÓRREGO FUNDO;-45,561742;-20,447422;311995
1564;MG;CÓRREGO NOVO;-42,398816;-19,836096;
4435;SC;CORREIA PINTO;-50,361448;-27,587688;
3015;PI;CORRENTE;-45,163348;-10,433349;
2818;PE;CORRENTES;-36,324435;-9,121174;
312;BA;CORRENTINA;-44,633335;-13,347674;290930
2819;PE;CORTÊS;-35,546789;-8,474434;
2222;MS;CORUMBÁ;-57,651036;-19,007727;500320
952;GO;CORUMBÁ DE GOIÁS;-48,811706;-15,924473;520580
953;GO;CORUMBAÍBA;-48,562607;-18,141487;520590
4874;SP;CORUMBATAÍ;-47,621451;-22,221334;351270
3260;PR;CORUMBATAÍ DO SUL;-52,11766;-24,100956;410655
3845;RO;CORUMBIARA;-60,894732;-12,955111;
4436;SC;CORUPÁ;-49,245968;-26,42464;
47;AL;CORURIPE;-36,171724;-10,127632;270230
4875;SP;COSMÓPOLIS;-47,192578;-22,641906;351280
4876;SP;COSMORAMA;-49,782747;-20,475472;351290
3846;RO;COSTA MARQUES;-64,22797;-12,436715;110008
2223;MS;COSTA RICA;-53,128732;-18,543202;500325
313;BA;COTEGIPE;-44,256559;-12,022761;290940
4877;SP;COTIA;-46,91902;-23,602177;351300
4005;RS;COTIPORÃ;-51,697067;-28,989106;
2308;MT;COTRIGUAÇU;-58,419231;-9,856563;510337
5418;TO;COUTO DE MAGALHÃES;-49,246647;-8,28282;170600
1565;MG;COUTO DE MAGALHÃES DE MINAS;-43,464821;-18,07272;
4006;RS;COXILHA;-52,302343;-28,12797;
2224;MS;COXIM;-54,750991;-18,501299;500330
2607;PB;COXIXOLA;-36,606441;-7,623653;
48;AL;CRAÍBAS;-36,769726;-9,617798;
669;CE;CRATEÚS;-40,653635;-5,167683;230410
670;CE;CRATO;-39,410299;-7,215303;230420
4878;SP;CRAVINHOS;-47,732427;-21,337959;351310
314;BA;CRAVOLÂNDIA;-39,803083;-13,353063;
4437;SC;CRICIÚMA;-49,372887;-28,672267;420460
1566;MG;CRISÓLITA;-40,918392;-17,238124;
315;BA;CRISÓPOLIS;-38,15148;-11,505929;
4007;RS;CRISSIUMAL;-54,099372;-27,49989;
1567;MG;CRISTAIS;-45,516727;-20,87328;
4879;SP;CRISTAIS PAULISTA;-47,420915;-20,403569;351320
4008;RS;CRISTAL;-52,043618;-31,004634;
4009;RS;CRISTAL DO SUL;-53,242227;-27,451995;
5419;TO;CRISTALÂNDIA;-49,194202;-10,59848;
3016;PI;CRISTALÂNDIA DO PIAUÍ;-45,189262;-10,644311;
1568;MG;CRISTÁLIA;-42,85712;-16,716014;
954;GO;CRISTALINA;-47,613128;-16,767608;520620
1569;MG;CRISTIANO OTONI;-43,816552;-20,832421;
955;GO;CRISTIANÓPOLIS;-48,703447;-17,198663;
1570;MG;CRISTINA;-45,267266;-22,207982;
4671;SE;CRISTINÁPOLIS;-37,758494;-11,466778;
3017;PI;CRISTINO CASTRO;-44,222972;-8,822731;
316;BA;CRISTÓPOLIS;-44,421358;-12,224899;290970
956;GO;CRIXÁS;-49,973977;-14,541194;520640
5420;TO;CRIXÁS DO TOCANTINS;-48,915194;-11,099375;
671;CE;CROATÁ;-40,902228;-4,404805;
957;GO;CROMÍNIA;-49,379778;-17,288322;
1571;MG;CRUCILÂNDIA;-44,333425;-20,392314;
672;CE;CRUZ;-40,175981;-2,918128;230425
4010;RS;CRUZ ALTA;-53,604831;-28,645001;
317;BA;CRUZ DAS ALMAS;-39,100787;-12,667516;290980
2608;PB;CRUZ DO ESPÍRITO SANTO;-35,085721;-7,139022;
3264;PR;CRUZ MACHADO;-51,342965;-26,01664;
4880;SP;CRUZÁLIA;-50,790909;-22,737309;351330
5644;RS;CRUZALTENSE;-52,652168;-27,667161;
5711;DF;CRUZEIRO;-47,9267674;-15,7950174;351340
4881;SP;CRUZEIRO;-44,96896;-22,572764;351340
1572;MG;CRUZEIRO DA FORTALEZA;-46,666891;-18,944029;
3261;PR;CRUZEIRO DO IGUAÇU;-53,128484;-25,619214;
3262;PR;CRUZEIRO DO OESTE;-53,077442;-23,779943;410660
7;AC;CRUZEIRO DO SUL;-72,675582;-7,627625;120020
3263;PR;CRUZEIRO DO SUL;-52,16221;-22,96244;120020
4011;RS;CRUZEIRO DO SUL;-51,992778;-29,514835;120020
3696;RN;CRUZETA;-36,778239;-6,408939;
1573;MG;CRUZÍLIA;-44,806678;-21,839985;312080
3265;PR;CRUZMALTINA;-51,456331;-24,013218;
4882;SP;CUBATÃO;-46,423968;-23,891121;351350
2609;PB;CUBATI;-36,361887;-6,866858;250500
2309;MT;CUIABÁ;-56,097397;-15,600979;510340
2610;PB;CUITÉ;-36,151456;-6,476466;250510
2611;PB;CUITÉ DE MAMANGUAPE;-35,250219;-6,912922;
2612;PB;CUITEGI;-35,521529;-6,890577;
3847;RO;CUJUBIM;-62,584579;-9,360655;110094
958;GO;CUMARI;-48,151134;-18,264437;520660
2820;PE;CUMARU;-35,695748;-8,008266;260490
2441;PA;CUMARU DO NORTE;-50,769772;-7,810968;150276
4672;SE;CUMBE;-37,184622;-10,351979;
4883;SP;CUNHA;-44,957559;-23,0731;
4438;SC;CUNHA PORÃ;-53,166185;-26,895019;420470
4439;SC;CUNHATAÍ;-53,089474;-26,970924;
1574;MG;CUPARAQUE;-41,098621;-18,964827;
2821;PE;CUPIRA;-35,951835;-8,624324;260500
318;BA;CURAÇÁ;-39,899671;-8,984577;290990
3018;PI;CURIMATÁ;-44,3002;-10,032608;220320
2442;PA;CURIONÓPOLIS;-49,606795;-6,099654;
3266;PR;CURITIBA;-49,264622;-25,419547;410690
4440;SC;CURITIBANOS;-50,581638;-27,282373;
3267;PR;CURIÚVA;-50,457638;-24,036168;
3019;PI;CURRAIS;-44,406194;-9,011755;
3697;RN;CURRAIS NOVOS;-36,514648;-6,254843;240310
2613;PB;CURRAL DE CIMA;-35,263934;-6,723248;250527
1575;MG;CURRAL DE DENTRO;-41,855684;-15,932709;
3021;PI;CURRAL NOVO DO PIAUÍ;-40,895704;-7,831302;
2614;PB;CURRAL VELHO;-38,196175;-7,530751;
2443;PA;CURRALINHO;-49,795227;-1,811793;
3020;PI;CURRALINHOS;-42,837602;-5,608252;
2444;PA;CURUÁ;-55,116842;-1,887754;
2445;PA;CURUÇÁ;-47,85148;-0,733214;
1190;MA;CURURUPU;-44,864433;-1,814746;210370
5663;MT;CURVELÂNDIA;-57,913269;-15,608389;
1576;MG;CURVELO;-44,430259;-18,752731;312090
2822;PE;CUSTÓDIA;-37,64428;-8,08546;260510
190;AP;CUTIAS;-50,799169;0,987565;
959;GO;DAMIANÓPOLIS;-46,178024;-14,560381;
2615;PB;DAMIÃO;-35,910136;-6,631607;
960;GO;DAMOLÂNDIA;-49,363098;-16,254372;
5421;TO;DARCINÓPOLIS;-47,759709;-6,715912;
319;BA;DÁRIO MEIRA;-39,903129;-14,4229;291000
1577;MG;DATAS;-43,659085;-18,447761;
4012;RS;DAVID CANABARRO;-51,848205;-28,384907;
961;GO;DAVINÓPOLIS;-47,556795;-18,150084;
1191;MA;DAVINÓPOLIS;-47,421665;-5,546372;
1578;MG;DELFIM MOREIRA;-45,279231;-22,503632;
1579;MG;DELFINÓPOLIS;-46,845554;-20,34677;
49;AL;DELMIRO GOUVEIA;-37,998676;-9,385336;270240
1580;MG;DELTA;-47,78408;-19,972143;
3022;PI;DEMERVAL LOBÃO;-42,677583;-5,358752;220330
2310;MT;DENISE;-57,058262;-14,732397;
2225;MS;DEODÁPOLIS;-54,168163;-22,276272;500345
673;CE;DEPUTADO IRAPUAN PINHEIRO;-39,25701;-5,914848;
4013;RS;DERRUBADAS;-53,864535;-27,264151;
4884;SP;DESCALVADO;-47,618105;-21,900211;351370
4441;SC;DESCANSO;-53,503395;-26,826971;420490
1581;MG;DESCOBERTO;-42,961766;-21,45999;
2616;PB;DESTERRO;-37,092525;-7,286996;
1582;MG;DESTERRO DE ENTRE RIOS;-44,333388;-20,66504;
1583;MG;DESTERRO DO MELO;-43,517834;-21,142995;
4014;RS;DEZESSEIS DE NOVEMBRO;-55,061709;-28,219036;
4885;SP;DIADEMA;-46,62052;-23,681347;351380
2617;PB;DIAMANTE;-38,26151;-7,41738;
3268;PR;DIAMANTE D`OESTE;-54,105157;-24,941858;410715
3269;PR;DIAMANTE DO NORTE;-52,861662;-22,654967;
3270;PR;DIAMANTE DO SUL;-52,676782;-25,035007;
1584;MG;DIAMANTINA;-43,603099;-18,241315;312160
2311;MT;DIAMANTINO;-56,436599;-14,403673;510350
5422;TO;DIANÓPOLIS;-46,819787;-11,624008;170700
320;BA;DIAS D`ÁVILA;-38,292645;-12,61875;291005
4015;RS;DILERMANDO DE AGUIAR;-54,212241;-29,705393;
1585;MG;DIOGO DE VASCONCELOS;-43,195253;-20,487903;
1586;MG;DIONÍSIO;-42,770087;-19,843252;
4442;SC;DIONÍSIO CERQUEIRA;-53,635149;-26,264784;420500
962;GO;DIORAMA;-51,254332;-16,232936;520710
4886;SP;DIRCE REIS;-50,607335;-20,464207;
3023;PI;DIRCEU ARCOVERDE;-42,434792;-9,339386;
4673;SE;DIVINA PASTORA;-37,150557;-10,678161;
1587;MG;DIVINÉSIA;-43,000263;-20,991709;
1588;MG;DIVINO;-42,143801;-20,613405;312200
1589;MG;DIVINO DAS LARANJEIRAS;-41,478081;-18,775491;312210
828;ES;DIVINO DE SÃO LOURENÇO;-41,693725;-20,622932;
4887;SP;DIVINOLÂNDIA;-46,736128;-21,663709;
1590;MG;DIVINOLÂNDIA DE MINAS;-42,610345;-18,80038;
1591;MG;DIVINÓPOLIS;-44,891223;-20,144646;312230
963;GO;DIVINÓPOLIS DE GOIÁS;-46,399879;-13,285314;520830
5423;TO;DIVINÓPOLIS DO TOCANTINS;-49,216849;-9,800181;170710
1592;MG;DIVISA ALEGRE;-41,346291;-15,722071;
1593;MG;DIVISA NOVA;-46,190385;-21,50916;
1594;MG;DIVISÓPOLIS;-40,99969;-15,72535;
4888;SP;DOBRADA;-48,393476;-21,515533;351400
4889;SP;DOIS CÓRREGOS;-48,381924;-22,367291;
4016;RS;DOIS IRMÃOS;-51,089776;-29,58356;
4017;RS;DOIS IRMÃOS DAS MISSÕES;-53,530413;-27,662103;
2226;MS;DOIS IRMÃOS DO BURITI;-55,291453;-20,684818;500348
5424;TO;DOIS IRMÃOS DO TOCANTINS;-49,063756;-9,255336;170720
4018;RS;DOIS LAJEADOS;-51,839584;-28,983006;
50;AL;DOIS RIACHOS;-37,096502;-9,384645;
3271;PR;DOIS VIZINHOS;-53,057016;-25,740694;410720
4890;SP;DOLCINÓPOLIS;-50,514898;-20,124047;351420
2312;MT;DOM AQUINO;-54,922298;-15,809899;510360
321;BA;DOM BASÍLIO;-41,767663;-13,756499;291010
1595;MG;DOM BOSCO;-46,259725;-16,651957;
1596;MG;DOM CAVATI;-42,112132;-19,373457;
2446;PA;DOM ELISEU;-47,505688;-4,283786;
3024;PI;DOM EXPEDITO LOPES;-41,639632;-6,953319;
4019;RS;DOM FELICIANO;-52,102645;-30,700354;
3026;PI;DOM INOCÊNCIO;-41,969733;-9,005158;
1597;MG;DOM JOAQUIM;-43,254382;-18,961036;
322;BA;DOM MACEDO COSTA;-39,192259;-12,901582;
4020;RS;DOM PEDRITO;-54,66936;-30,97559;430660
1192;MA;DOM PEDRO;-44,440883;-5,035182;
4021;RS;DOM PEDRO DE ALCÂNTARA;-49,853007;-29,363872;
1598;MG;DOM SILVÉRIO;-42,962673;-20,162726;
1599;MG;DOM VIÇOSO;-45,164317;-22,25111;
829;ES;DOMINGOS MARTINS;-40,659425;-20,360306;
3025;PI;DOMINGOS MOURÃO;-41,268267;-4,249498;
4443;SC;DONA EMMA;-49,726142;-26,980975;
1600;MG;DONA EUSÉBIA;-42,807048;-21,319;312290
4022;RS;DONA FRANCISCA;-53,361737;-29,619507;
2618;PB;DONA INÊS;-35,620479;-6,615656;250570
1601;MG;DORES DE CAMPOS;-44,02068;-21,113944;
1602;MG;DORES DE GUANHÃES;-42,925373;-19,051607;
1603;MG;DORES DO INDAIÁ;-45,592741;-19,462789;312320
830;ES;DORES DO RIO PRETO;-41,840538;-20,693119;
1604;MG;DORES DO TURVO;-43,18343;-20,978477;
1605;MG;DORESÓPOLIS;-45,900725;-20,286828;
2823;PE;DORMENTES;-40,766168;-8,441163;260515
2227;MS;DOURADINA;-54,615756;-22,040494;410725
3272;PR;DOURADINA;-53,291794;-23,38072;410725
4891;SP;DOURADO;-48,317823;-22,104436;351430
1606;MG;DOURADOQUARA;-47,59931;-18,433784;
2228;MS;DOURADOS;-54,812043;-22,223099;500370
3273;PR;DOUTOR CAMARGO;-52,21781;-23,558152;410730
4023;RS;DOUTOR MAURÍCIO CARDOSO;-54,357746;-27,510309;
4444;SC;DOUTOR PEDRINHO;-49,479495;-26,71737;
4024;RS;DOUTOR RICARDO;-51,997155;-29,083957;
3698;RN;DOUTOR SEVERIANO;-38,379407;-6,080819;
3274;PR;DOUTOR ULYSSES;-49,421931;-24,566546;
964;GO;DOVERLÂNDIA;-52,31886;-16,718819;520725
4892;SP;DRACENA;-51,535034;-21,484311;351440
4893;SP;DUARTINA;-49,408355;-22,414562;351450
3595;RJ;DUAS BARRAS;-42,523229;-22,053638;
2619;PB;DUAS ESTRADAS;-35,417976;-6,684988;
5425;TO;DUERÉ;-49,271566;-11,341631;170730
4894;SP;DUMONT;-47,975622;-21,232401;351460
1193;MA;DUQUE BACELAR;-42,947696;-4,150019;
3596;RJ;DUQUE DE CAXIAS;-43,304895;-22,785801;330170
1607;MG;DURANDÉ;-41,79772;-20,205817;
4895;SP;ECHAPORÃ;-50,203787;-22,43256;351470
831;ES;ECOPORANGA;-40,835976;-18,370231;
965;GO;EDEALINA;-49,664401;-17,423942;520735
966;GO;EDÉIA;-49,929544;-17,340601;520740
146;AM;EIRUNEPÉ;-69,86616;-6,656767;130140
2229;MS;ELDORADO;-54,283775;-23,786838;351480
4896;SP;ELDORADO;-48,114085;-24,52809;351480
4025;RS;ELDORADO DO SUL;-51,618702;-30,084676;
2447;PA;ELDORADO DOS CARAJÁS;-49,355261;-6,103891;
3027;PI;ELESBÃO VELOSO;-42,135458;-6,199475;
4897;SP;ELIAS FAUSTO;-47,368153;-23,042822;351490
3028;PI;ELISEU MARTINS;-43,670481;-8,096286;
4898;SP;ELISIÁRIO;-49,114594;-21,167754;351492
323;BA;ELÍSIO MEDRADO;-39,519087;-12,941743;
1608;MG;ELÓI MENDES;-45,569064;-21,608806;312360
2620;PB;EMAS;-37,716276;-7,099635;
4899;SP;EMBAÚBA;-48,832452;-20,979595;
4900;SP;EMBU;-46,857854;-23,643717;351500
4901;SP;EMBU-GUAÇU;-46,813593;-23,829717;
4902;SP;EMILIANÓPOLIS;-51,483168;-21,831436;
4026;RS;ENCANTADO;-51,870282;-29,235141;
3699;RN;ENCANTO;-38,30328;-6,106912;
324;BA;ENCRUZILHADA;-40,912432;-15,530168;291040
4027;RS;ENCRUZILHADA DO SUL;-52,520381;-30,542998;
3275;PR;ENÉAS MARQUES;-53,16586;-25,944525;
3276;PR;ENGENHEIRO BELTRÃO;-52,265877;-23,797028;410750
1609;MG;ENGENHEIRO CALDAS;-42,050305;-19,206497;
4903;SP;ENGENHEIRO COELHO;-47,211045;-22,483573;351515
1610;MG;ENGENHEIRO NAVARRO;-43,946966;-17,283128;312380
3597;RJ;ENGENHEIRO PAULO DE FRONTIN;-43,682738;-22,549781;
4028;RS;ENGENHO VELHO;-52,91454;-27,706026;
1611;MG;ENTRE FOLHAS;-42,230555;-19,621811;
325;BA;ENTRE RIOS;-38,087125;-11,939164;
4445;SC;ENTRE RIOS;-52,558504;-26,722474;
1612;MG;ENTRE RIOS DE MINAS;-44,065392;-20,67063;
3277;PR;ENTRE RIOS DO OESTE;-54,238507;-24,70421;410753
4030;RS;ENTRE RIOS DO SUL;-52,734708;-27,529836;
4029;RS;ENTRE-IJUÍS;-54,268588;-28,368556;
147;AM;ENVIRA;-70,028143;-7,437889;130150
8;AC;EPITACIOLÂNDIA;-68,734109;-11,018771;120025
3700;RN;EQUADOR;-36,716957;-6,938355;
4031;RS;EREBANGO;-52,300486;-27,854386;
4032;RS;ERECHIM;-52,26969;-27,63638;430700
674;CE;ERERÊ;-38,346113;-6,027508;230427
326;BA;ÉRICO CARDOSO;-42,1352;-13,421467;
4446;SC;ERMO;-49,643013;-28,986869;
4033;RS;ERNESTINA;-52,583566;-28,497674;
4034;RS;ERVAL GRANDE;-52,574036;-27,392599;
4035;RS;ERVAL SECO;-53,500501;-27,544314;
4447;SC;ERVAL VELHO;-51,44299;-27,274321;
1613;MG;ERVÁLIA;-42,654422;-20,840258;
2824;PE;ESCADA;-35,224082;-8,356717;260520
4036;RS;ESMERALDA;-51,19327;-28,051762;
1614;MG;ESMERALDAS;-44,306485;-19,76402;312410
1615;MG;ESPERA FELIZ;-41,911927;-20,650762;312420
2621;PB;ESPERANÇA;-35,859719;-7,022783;250600
4037;RS;ESPERANÇA DO SUL;-53,989081;-27,360276;
3278;PR;ESPERANÇA NOVA;-53,810979;-23,723782;
3029;PI;ESPERANTINA;-42,232422;-3,888631;220370
5426;TO;ESPERANTINA;-48,537771;-5,365928;220370
1194;MA;ESPERANTINÓPOLIS;-44,692649;-4,879378;
3279;PR;ESPIGÃO ALTO DO IGUAÇU;-52,834798;-25,421635;
3848;RO;ESPIGÃO D`OESTE;-61,025187;-11,526574;110009
1616;MG;ESPINOSA;-42,809015;-14,924948;312430
3701;RN;ESPÍRITO SANTO;-35,305217;-6,335634;
1617;MG;ESPÍRITO SANTO DO DOURADO;-45,95477;-22,045368;
3756;RN;ESPÍRITO SANTO DO OESTE;-37,103187;-5,768931;
4904;SP;ESPÍRITO SANTO DO PINHAL;-46,74767;-22,190871;351518
4905;SP;ESPÍRITO SANTO DO TURVO;-49,434119;-22,69254;
327;BA;ESPLANADA;-37,943216;-11,794215;291060
4038;RS;ESPUMOSO;-52,84608;-28,728633;
4039;RS;ESTAÇÃO;-52,263536;-27,913468;
4674;SE;ESTÂNCIA;-37,448381;-11,265922;280210
4040;RS;ESTÂNCIA VELHA;-51,184339;-29,65354;430760
4041;RS;ESTEIO;-51,184065;-29,851963;430770
1618;MG;ESTIVA;-46,01905;-22,457694;
4906;SP;ESTIVA GERBI;-46,948111;-22,271314;355730
1195;MA;ESTREITO;-47,443072;-6,560775;210405
4042;RS;ESTRELA;-51,949508;-29,500207;
4907;SP;ESTRELA D`OESTE;-50,404872;-20,28755;351520
1619;MG;ESTRELA DALVA;-42,45743;-21,741231;
51;AL;ESTRELA DE ALAGOAS;-36,764407;-9,390894;
1620;MG;ESTRELA DO INDAIÁ;-45,78595;-19,516888;
967;GO;ESTRELA DO NORTE;-49,071592;-13,866451;351530
4908;SP;ESTRELA DO NORTE;-51,663203;-22,485935;351530
1621;MG;ESTRELA DO SUL;-47,695643;-18,73994;
4043;RS;ESTRELA VELHA;-53,16387;-29,171269;
